Q,A,role
"아까 갔잖아, 쌌잖아",전에 내가 기원갔다 집에 일찍 온 적이 있거든?,택
다녀왔습니다.,기원갔다 전에 내가  집에 일찍 온 적이 있거든?,택
다녀왔습니다.,전에 내가 기원갔다 집에 일찍 적이 온 있거든?,택
다녀왔습니다.,전에 내가 기원갔다 집에 일찍 온 적이 있거든?,택
다녀왔습니다.,기원갔다 전에 내가  집에 일찍 온 적이 있거든?,택
다녀왔습니다.,전에 내가 기원갔다 집에 일찍 적이 온 있거든?,택
다녀왔습니다.,전에 내가 기원갔다 집에 일찍 온 적이 있거든?,택
나랑 저번에  갔어.,기원갔다 전에 내가  집에 일찍 온 적이 있거든?,택
나랑 저번에  갔어.,전에 내가 기원갔다 집에 일찍 적이 온 있거든?,택
나랑 저번에  갔어.,전에 내가 기원갔다 집에 일찍 온 적이 있거든?,택
저번에 갔어. 나랑,기원갔다 전에 내가  집에 일찍 온 적이 있거든?,택
저번에 갔어. 나랑,전에 내가 기원갔다 집에 일찍 적이 온 있거든?,택
저번에 갔어. 나랑,전에 내가 기원갔다 집에 일찍 온 적이 있거든?,택
저번에 나랑 갔어.,기원갔다 전에 내가  집에 일찍 온 적이 있거든?,택
저번에 나랑 갔어.,전에 내가 기원갔다 집에 일찍 적이 온 있거든?,택
저번에 나랑 갔어.,전에 내가 기원갔다 집에 일찍 온 적이 있거든?,택
아빠.,아빠 근데  혼자서,택
아빠.,아빠 근데 혼자서,택
아빠.,근데 아빠 혼자서,택
아빠요 .,아빠 근데  혼자서,택
아빠요 .,아빠 근데 혼자서,택
아빠요 .,근데 아빠 혼자서,택
.. 니네 아빠.,아빠 근데  혼자서,택
.. 니네 아빠.,아빠 근데 혼자서,택
.. 니네 아빠.,근데 아빠 혼자서,택
아빠는.,아빠 근데  혼자서,택
아빠는.,아빠 근데 혼자서,택
아빠는.,근데 아빠 혼자서,택
아빠는.,아빠 근데  혼자서,택
아빠는.,아빠 근데 혼자서,택
아빠는.,근데 아빠 혼자서,택
뭐 하긴. 밥 먹지.,물 찬 밥에  말아드시고 계시더라.,택
뭐 하긴. 밥 먹지.,찬 밥에 물 계시더라. 말아드시고,택
뭐 하긴. 밥 먹지.,찬 밥에 물 말아드시고 계시더라.,택
밥 먹어.,물 찬 밥에  말아드시고 계시더라.,택
밥 먹어.,찬 밥에 물 계시더라. 말아드시고,택
밥 먹어.,찬 밥에 물 말아드시고 계시더라.,택
밥은?,물 찬 밥에  말아드시고 계시더라.,택
밥은?,찬 밥에 물 계시더라. 말아드시고,택
밥은?,찬 밥에 물 말아드시고 계시더라.,택
밥은. 어.,물 찬 밥에  말아드시고 계시더라.,택
밥은. 어.,찬 밥에 물 계시더라. 말아드시고,택
밥은. 어.,찬 밥에 물 말아드시고 계시더라.,택
밥은. 어.,물 찬 밥에  말아드시고 계시더라.,택
밥은. 어.,찬 밥에 물 계시더라. 말아드시고,택
밥은. 어.,찬 밥에 물 말아드시고 계시더라.,택
어. 밥은.,물 찬 밥에  말아드시고 계시더라.,택
어. 밥은.,찬 밥에 물 계시더라. 말아드시고,택
어. 밥은.,찬 밥에 물 말아드시고 계시더라.,택
야 늦었어.,일찍 나  올 줄 모르셨던 거지.,택
야 늦었어.,나 일찍 올 줄 거지. 모르셨던,택
야 늦었어.,일찍 올 줄 모르셨던 거지.,택
야 늦었어.,나 일찍 올 줄 모르셨던 거지.,택
야 늦었어.,일찍 나  올 줄 모르셨던 거지.,택
야 늦었어.,나 일찍 올 줄 거지. 모르셨던,택
야 늦었어.,일찍 올 줄 모르셨던 거지.,택
야 늦었어.,나 일찍 올 줄 모르셨던 거지.,택
늦었어. 꺼져.,일찍 나  올 줄 모르셨던 거지.,택
늦었어. 꺼져.,나 일찍 올 줄 거지. 모르셨던,택
늦었어. 꺼져.,일찍 올 줄 모르셨던 거지.,택
늦었어. 꺼져.,나 일찍 올 줄 모르셨던 거지.,택
늦었어. 응,일찍 나  올 줄 모르셨던 거지.,택
늦었어. 응,나 일찍 올 줄 거지. 모르셨던,택
늦었어. 응,일찍 올 줄 모르셨던 거지.,택
늦었어. 응,나 일찍 올 줄 모르셨던 거지.,택
늦었어. 응,일찍 나  올 줄 모르셨던 거지.,택
늦었어. 응,나 일찍 올 줄 거지. 모르셨던,택
늦었어. 응,일찍 올 줄 모르셨던 거지.,택
늦었어. 응,나 일찍 올 줄 모르셨던 거지.,택
늦었어.,일찍 나  올 줄 모르셨던 거지.,택
늦었어.,나 일찍 올 줄 거지. 모르셨던,택
늦었어.,일찍 올 줄 모르셨던 거지.,택
늦었어.,나 일찍 올 줄 모르셨던 거지.,택
응 늦었어.,일찍 나  올 줄 모르셨던 거지.,택
응 늦었어.,나 일찍 올 줄 거지. 모르셨던,택
응 늦었어.,일찍 올 줄 모르셨던 거지.,택
응 늦었어.,나 일찍 올 줄 모르셨던 거지.,택
아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,ㅎㅎ 아빠 허둥지둥 엄청 당황해하시고,택
아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,아빠 엄청 허둥지둥 당황해하시고 ㅎㅎ,택
아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,택
어떡하냐.,ㅎㅎ 아빠 허둥지둥 엄청 당황해하시고,택
어떡하냐.,아빠 엄청 허둥지둥 당황해하시고 ㅎㅎ,택
어떡하냐.,아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,택
"아 어떡하라고!! 그러면, 냐옹~",ㅎㅎ 아빠 허둥지둥 엄청 당황해하시고,택
"아 어떡하라고!! 그러면, 냐옹~",아빠 엄청 허둥지둥 당황해하시고 ㅎㅎ,택
"아 어떡하라고!! 그러면, 냐옹~",아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,택
어쩔 허둥지둥하고..당황해서  줄 몰라하시는 모습 보니까,ㅎㅎ 아빠 허둥지둥 엄청 당황해하시고,택
어쩔 허둥지둥하고..당황해서  줄 몰라하시는 모습 보니까,아빠 엄청 허둥지둥 당황해하시고 ㅎㅎ,택
어쩔 허둥지둥하고..당황해서  줄 몰라하시는 모습 보니까,아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,택
어쩔 허둥지둥하고..당황해서 줄 몰라하시는 모습 보니까,ㅎㅎ 아빠 허둥지둥 엄청 당황해하시고,택
어쩔 허둥지둥하고..당황해서 줄 몰라하시는 모습 보니까,아빠 엄청 허둥지둥 당황해하시고 ㅎㅎ,택
어쩔 허둥지둥하고..당황해서 줄 몰라하시는 모습 보니까,아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,택
허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,ㅎㅎ 아빠 허둥지둥 엄청 당황해하시고,택
허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,아빠 엄청 허둥지둥 당황해하시고 ㅎㅎ,택
허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,택
나 사실.. 그 때,들더라. 그 때 그런 생각이,택
나 사실.. 그 때,그 때 생각이 그런 들더라.,택
나 사실.. 그 때,때 그런 생각이 들더라.,택
나 사실.. 그 때,그 때 그런 생각이 들더라.,택
어. 나는..,들더라. 그 때 그런 생각이,택
어. 나는..,그 때 생각이 그런 들더라.,택
어. 나는..,때 그런 생각이 들더라.,택
어. 나는..,그 때 그런 생각이 들더라.,택
어. 나는..,들더라. 그 때 그런 생각이,택
어. 나는..,그 때 생각이 그런 들더라.,택
어. 나는..,때 그런 생각이 들더라.,택
어. 나는..,그 때 그런 생각이 들더라.,택
그 나 사실..  때,들더라. 그 때 그런 생각이,택
그 나 사실..  때,그 때 생각이 그런 들더라.,택
그 나 사실..  때,때 그런 생각이 들더라.,택
그 나 사실..  때,그 때 그런 생각이 들더라.,택
나 그 사실.. 때,들더라. 그 때 그런 생각이,택
나 그 사실.. 때,그 때 생각이 그런 들더라.,택
나 그 사실.. 때,때 그런 생각이 들더라.,택
나 그 사실.. 때,그 때 그런 생각이 들더라.,택
나 사실.. 그,들더라. 그 때 그런 생각이,택
나 사실.. 그,그 때 생각이 그런 들더라.,택
나 사실.. 그,때 그런 생각이 들더라.,택
나 사실.. 그,그 때 그런 생각이 들더라.,택
나 사실.. 그 때,들더라. 그 때 그런 생각이,택
나 사실.. 그 때,그 때 생각이 그런 들더라.,택
나 사실.. 그 때,때 그런 생각이 들더라.,택
나 사실.. 그 때,그 때 그런 생각이 들더라.,택
허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,줄 허둥지둥하고..당황해서 어쩔  몰라하시는 모습 보니까,택
허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,허둥지둥하고..당황해서 줄 어쩔 몰라하시는 모습 보니까,택
허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,택
아빠는.,줄 허둥지둥하고..당황해서 어쩔  몰라하시는 모습 보니까,택
아빠는.,허둥지둥하고..당황해서 줄 어쩔 몰라하시는 모습 보니까,택
아빠는.,허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,택
아빠 돌아가실 뻔 했대요.,줄 허둥지둥하고..당황해서 어쩔  몰라하시는 모습 보니까,택
아빠 돌아가실 뻔 했대요.,허둥지둥하고..당황해서 줄 어쩔 몰라하시는 모습 보니까,택
아빠 돌아가실 뻔 했대요.,허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,택
엄청 아빠 허둥지둥  당황해하시고 ㅎㅎ,줄 허둥지둥하고..당황해서 어쩔  몰라하시는 모습 보니까,택
엄청 아빠 허둥지둥  당황해하시고 ㅎㅎ,허둥지둥하고..당황해서 줄 어쩔 몰라하시는 모습 보니까,택
엄청 아빠 허둥지둥  당황해하시고 ㅎㅎ,허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,택
허둥지둥 아빠 엄청 당황해하시고 ㅎㅎ,줄 허둥지둥하고..당황해서 어쩔  몰라하시는 모습 보니까,택
허둥지둥 아빠 엄청 당황해하시고 ㅎㅎ,허둥지둥하고..당황해서 줄 어쩔 몰라하시는 모습 보니까,택
허둥지둥 아빠 엄청 당황해하시고 ㅎㅎ,허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,택
아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,줄 허둥지둥하고..당황해서 어쩔  몰라하시는 모습 보니까,택
아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,허둥지둥하고..당황해서 줄 어쩔 몰라하시는 모습 보니까,택
아빠 허둥지둥 엄청 당황해하시고 ㅎㅎ,허둥지둥하고..당황해서 어쩔 줄 몰라하시는 모습 보니까,택
아빠.,아빠 그런  뒷 모습을 보니까,택
아빠.,그런 아빠 모습을 뒷 보니까,택
아빠.,그런 아빠 뒷 모습을 보니까,택
아빠요 .,아빠 그런  뒷 모습을 보니까,택
아빠요 .,그런 아빠 모습을 뒷 보니까,택
아빠요 .,그런 아빠 뒷 모습을 보니까,택
.. 니네 아빠.,아빠 그런  뒷 모습을 보니까,택
.. 니네 아빠.,그런 아빠 모습을 뒷 보니까,택
.. 니네 아빠.,그런 아빠 뒷 모습을 보니까,택
아빠는.,아빠 그런  뒷 모습을 보니까,택
아빠는.,그런 아빠 모습을 뒷 보니까,택
아빠는.,그런 아빠 뒷 모습을 보니까,택
아빠는.,아빠 그런  뒷 모습을 보니까,택
아빠는.,그런 아빠 모습을 뒷 보니까,택
아빠는.,그런 아빠 뒷 모습을 보니까,택
아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,옆에 아빠  좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,옆에 아빠 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"저기, 택아, 아빠가 하고 싶은 말이 있는데,",옆에 아빠  좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"저기, 택아, 아빠가 하고 싶은 말이 있는데,",옆에 아빠 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"저기, 택아, 아빠가 하고 싶은 말이 있는데,",아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"택아, 너 아빠한테 잘 해라. 니네 아빠, 정말 니가 전부이신 거 같더라. 잘 자라. 야, 져도 돼! 끊는다!",옆에 아빠  좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"택아, 너 아빠한테 잘 해라. 니네 아빠, 정말 니가 전부이신 거 같더라. 잘 자라. 야, 져도 돼! 끊는다!",옆에 아빠 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"택아, 너 아빠한테 잘 해라. 니네 아빠, 정말 니가 전부이신 거 같더라. 잘 자라. 야, 져도 돼! 끊는다!",아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"너처럼 그래. 아빠도  옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",옆에 아빠  좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"너처럼 그래. 아빠도  옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",옆에 아빠 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"너처럼 그래. 아빠도  옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 너처럼 아빠도 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",옆에 아빠  좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 너처럼 아빠도 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",옆에 아빠 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 너처럼 아빠도 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 아빠도 너처럼 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",옆에 아빠  좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 아빠도 너처럼 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",옆에 아빠 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 아빠도 너처럼 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 아빠도 너처럼 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",옆에 아빠  좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 아빠도 너처럼 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",옆에 아빠 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
"그래. 아빠도 너처럼 옆에 좋은 친구가 있었으면 좋겠다. 아직 결정된 건 아닌데, 아빠. 선우엄마랑 좋은 친구로 서로 말동무하면서 남은 인생 함께 했으면 좋겠다. 택아 근데, 너가 싫다면 아빠. 저기. 절대로 친구 안만들어. 음.. 그 아빠는 너가 불편하거 그게 더 싫어. 그리고 이거는 뭐. 그냥. 아빠가 혼자 생각한거고, 아직 정해진건 아무것도 없어. 그냥 내가 너한테 먼저 얘기하고, 허락받고 싶어서 물어본거야. 아빠가 너 싫다는건 절대 안한다.",아빠 옆에 좋은 분이 계셨으면 좋겠다는 생각이 들었어,택
엄마.,좋아. 난 너의 엄마라서,택
엄마.,너의 난 엄마라서 좋아.,택
엄마.,난 너의 엄마라서 좋아.,택
아 엄마..,좋아. 난 너의 엄마라서,택
아 엄마..,너의 난 엄마라서 좋아.,택
아 엄마..,난 너의 엄마라서 좋아.,택
엄마. 엄마!!,좋아. 난 너의 엄마라서,택
엄마. 엄마!!,너의 난 엄마라서 좋아.,택
엄마. 엄마!!,난 너의 엄마라서 좋아.,택
"엄마. 저, ",좋아. 난 너의 엄마라서,택
"엄마. 저, ",너의 난 엄마라서 좋아.,택
"엄마. 저, ",난 너의 엄마라서 좋아.,택
"엄마. 저,",좋아. 난 너의 엄마라서,택
"엄마. 저,",너의 난 엄마라서 좋아.,택
"엄마. 저,",난 너의 엄마라서 좋아.,택
"저, 엄마.",좋아. 난 너의 엄마라서,택
"저, 엄마.",너의 난 엄마라서 좋아.,택
"저, 엄마.",난 너의 엄마라서 좋아.,택
다행이야.,다행이야.,택
다행이야.,다행이야.,택
다행이네.,다행이야.,택
다행이네.,다행이야.,택
다행이네.,다행이야.,택
다행이네.,다행이야.,택
다행이야.,다행이야.,택
다행이야.,다행이야.,택
다행이야.,다행이야.,택
다행이야.,다행이야.,택
엄마 생각 안 나?,너보다 난  오래됐잖아,택
엄마 생각 안 나?,난 오래됐잖아 너보다,택
엄마 생각 안 나?,난 너보다 오래됐잖아,택
내가 언제 우리 엄마 싫다고 했어?,너보다 난  오래됐잖아,택
내가 언제 우리 엄마 싫다고 했어?,난 오래됐잖아 너보다,택
내가 언제 우리 엄마 싫다고 했어?,난 너보다 오래됐잖아,택
엄마는?,너보다 난  오래됐잖아,택
엄마는?,난 오래됐잖아 너보다,택
엄마는?,난 너보다 오래됐잖아,택
생각 엄마  안 나?,너보다 난  오래됐잖아,택
생각 엄마  안 나?,난 오래됐잖아 너보다,택
생각 엄마  안 나?,난 너보다 오래됐잖아,택
생각 엄마 안 나?,너보다 난  오래됐잖아,택
생각 엄마 안 나?,난 오래됐잖아 너보다,택
생각 엄마 안 나?,난 너보다 오래됐잖아,택
엄마 생각 안 나?,너보다 난  오래됐잖아,택
엄마 생각 안 나?,난 오래됐잖아 너보다,택
엄마 생각 안 나?,난 너보다 오래됐잖아,택
그래서 너보다는 쉬운가보지,너보다는 그래서  쉬운가보지,택
그래서 너보다는 쉬운가보지,그래서 쉬운가보지 너보다는,택
그래서 너보다는 쉬운가보지,너보다는 쉬운가보지,택
그래서 너보다는 쉬운가보지,그래서 너보다는 쉬운가보지,택
"어.. 그른가..? 아.., 그래도 너는 알아도 될 것 같아서.",너보다는 그래서  쉬운가보지,택
"어.. 그른가..? 아.., 그래도 너는 알아도 될 것 같아서.",그래서 쉬운가보지 너보다는,택
"어.. 그른가..? 아.., 그래도 너는 알아도 될 것 같아서.",너보다는 쉬운가보지,택
"어.. 그른가..? 아.., 그래도 너는 알아도 될 것 같아서.",그래서 너보다는 쉬운가보지,택
"난, 너보다 어린가보다.",너보다는 그래서  쉬운가보지,택
"난, 너보다 어린가보다.",그래서 쉬운가보지 너보다는,택
"난, 너보다 어린가보다.",너보다는 쉬운가보지,택
"난, 너보다 어린가보다.",그래서 너보다는 쉬운가보지,택
너보다는 그래서  쉬운가보지,너보다는 그래서  쉬운가보지,택
너보다는 그래서  쉬운가보지,그래서 쉬운가보지 너보다는,택
너보다는 그래서  쉬운가보지,너보다는 쉬운가보지,택
너보다는 그래서  쉬운가보지,그래서 너보다는 쉬운가보지,택
그래서 쉬운가보지 너보다는,너보다는 그래서  쉬운가보지,택
그래서 쉬운가보지 너보다는,그래서 쉬운가보지 너보다는,택
그래서 쉬운가보지 너보다는,너보다는 쉬운가보지,택
그래서 쉬운가보지 너보다는,그래서 너보다는 쉬운가보지,택
너보다는 쉬운가보지,너보다는 그래서  쉬운가보지,택
너보다는 쉬운가보지,그래서 쉬운가보지 너보다는,택
너보다는 쉬운가보지,너보다는 쉬운가보지,택
너보다는 쉬운가보지,그래서 너보다는 쉬운가보지,택
그래서 너보다는 쉬운가보지,너보다는 그래서  쉬운가보지,택
그래서 너보다는 쉬운가보지,그래서 쉬운가보지 너보다는,택
그래서 너보다는 쉬운가보지,너보다는 쉬운가보지,택
그래서 너보다는 쉬운가보지,그래서 너보다는 쉬운가보지,택
"난, 너보다 어린가보다.",몰랐냐?,택
"난, 너보다 어린가보다.",몰랐냐?,택
난 너보다 오래됐잖아,몰랐냐?,택
난 너보다 오래됐잖아,몰랐냐?,택
"전 아직, 미성년자라서",몰랐냐?,택
"전 아직, 미성년자라서",몰랐냐?,택
"너보다 난,  어린가보다.",몰랐냐?,택
"너보다 난,  어린가보다.",몰랐냐?,택
"너보다 난, 어린가보다.",몰랐냐?,택
"너보다 난, 어린가보다.",몰랐냐?,택
"난, 너보다 어린가보다.",몰랐냐?,택
"난, 너보다 어린가보다.",몰랐냐?,택
앞으로 형이라 불러,미친놈.,택
앞으로 형이라 불러,미친놈.,택
형...,미친놈.,택
형...,미친놈.,택
어. 형.,미친놈.,택
어. 형.,미친놈.,택
불러 앞으로 형이라,미친놈.,택
불러 앞으로 형이라,미친놈.,택
앞으로 불러 형이라,미친놈.,택
앞으로 불러 형이라,미친놈.,택
앞으로 형이라 불러,미친놈.,택
앞으로 형이라 불러,미친놈.,택
내가 너보다 정신연령 높아.,정신연령 내가 너보다  높아.,택
내가 너보다 정신연령 높아.,너보다 내가 정신연령 높아.,택
내가 너보다 정신연령 높아.,내가 너보다 정신연령 높아.,택
"난, 너보다 어린가보다.",정신연령 내가 너보다  높아.,택
"난, 너보다 어린가보다.",너보다 내가 정신연령 높아.,택
"난, 너보다 어린가보다.",내가 너보다 정신연령 높아.,택
"난, 너보다 어린가보다.",정신연령 내가 너보다  높아.,택
"난, 너보다 어린가보다.",너보다 내가 정신연령 높아.,택
"난, 너보다 어린가보다.",내가 너보다 정신연령 높아.,택
높아. 내가 너보다 정신연령,정신연령 내가 너보다  높아.,택
높아. 내가 너보다 정신연령,너보다 내가 정신연령 높아.,택
높아. 내가 너보다 정신연령,내가 너보다 정신연령 높아.,택
내가 정신연령 너보다 높아.,정신연령 내가 너보다  높아.,택
내가 정신연령 너보다 높아.,너보다 내가 정신연령 높아.,택
내가 정신연령 너보다 높아.,내가 너보다 정신연령 높아.,택
내가 너보다 정신연령 높아.,정신연령 내가 너보다  높아.,택
내가 너보다 정신연령 높아.,너보다 내가 정신연령 높아.,택
내가 너보다 정신연령 높아.,내가 너보다 정신연령 높아.,택
왠열~ 웃기시네??,왠열~,택
왠열~ 웃기시네??,왠열~,택
왠열~,왠열~,택
왠열~,왠열~,택
왠열~,왠열~,택
왠열~,왠열~,택
웃기시네?? 왠열~,왠열~,택
웃기시네?? 왠열~,왠열~,택
웃기시네?? 왠열~,왠열~,택
웃기시네?? 왠열~,왠열~,택
왠열~ 웃기시네??,왠열~,택
왠열~ 웃기시네??,왠열~,택
아빠요 .,키우셔도 아빠..소리  돼요.,택
아빠요 .,키우셔도 아빠..소리 돼요.,택
