Q,A,role
Á¤È¯ÀÌ°¡ Ä«¹ÙÇØÁØ´ëÀÝ¾Æ. ¼±¿ì¾ß. ¼±¿ì¾ß.,±×..±×°É Âü¾Ò¾î? ¾î¶»°Ô,µ¿·æ
Á¤È¯ÀÌ°¡ Ä«¹ÙÇØÁØ´ëÀÝ¾Æ. ¼±¿ì¾ß. ¼±¿ì¾ß.,±×..±×°É Âü¾Ò¾î?,µ¿·æ
Á¤È¯ÀÌ°¡ Ä«¹ÙÇØÁØ´ëÀÝ¾Æ. ¼±¿ì¾ß. ¼±¿ì¾ß.,±×..±×°É ¾î¶»°Ô Âü¾Ò¾î?,µ¿·æ
Á¤È¯ÀÌ°¡ Ä«¹ÙÇØÁØ´ëÀÝ¾Æ. ¼±¿ì¾ß. ¼±¿ì¾ß.,¾î¶»°Ô ±×..±×°É  Âü¾Ò¾î?,µ¿·æ
Á¤È¯ÀÌ°¡ Ä«¹ÙÇØÁØ´ëÀÝ¾Æ. ¼±¿ì¾ß. ¼±¿ì¾ß.,±×..±×°É Âü¾Ò¾î? ¾î¶»°Ô,µ¿·æ
Á¤È¯ÀÌ°¡ Ä«¹ÙÇØÁØ´ëÀÝ¾Æ. ¼±¿ì¾ß. ¼±¿ì¾ß.,±×..±×°É Âü¾Ò¾î?,µ¿·æ
Á¤È¯ÀÌ°¡ Ä«¹ÙÇØÁØ´ëÀÝ¾Æ. ¼±¿ì¾ß. ¼±¿ì¾ß.,±×..±×°É ¾î¶»°Ô Âü¾Ò¾î?,µ¿·æ
"Á¤È¯ÀÌ°¡, 70Å°·Î ³ª°¡´Â  20´ºÅÏÀÇ ÈûÀ¸·Î ¼±¿ì¸¦ ÃÆ¾î. °¡¼Óµµ°¡ ¾ó¸¶¾ß?",¾î¶»°Ô ±×..±×°É  Âü¾Ò¾î?,µ¿·æ
"Á¤È¯ÀÌ°¡, 70Å°·Î ³ª°¡´Â  20´ºÅÏÀÇ ÈûÀ¸·Î ¼±¿ì¸¦ ÃÆ¾î. °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É Âü¾Ò¾î? ¾î¶»°Ô,µ¿·æ
"Á¤È¯ÀÌ°¡, 70Å°·Î ³ª°¡´Â  20´ºÅÏÀÇ ÈûÀ¸·Î ¼±¿ì¸¦ ÃÆ¾î. °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É Âü¾Ò¾î?,µ¿·æ
"Á¤È¯ÀÌ°¡, 70Å°·Î ³ª°¡´Â  20´ºÅÏÀÇ ÈûÀ¸·Î ¼±¿ì¸¦ ÃÆ¾î. °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É ¾î¶»°Ô Âü¾Ò¾î?,µ¿·æ
"70Å°·Î ³ª°¡´Â Á¤È¯ÀÌ°¡, 20´ºÅÏÀÇ ÈûÀ¸·Î ÃÆ¾î. ¼±¿ì¸¦ °¡¼Óµµ°¡ ¾ó¸¶¾ß?",¾î¶»°Ô ±×..±×°É  Âü¾Ò¾î?,µ¿·æ
"70Å°·Î ³ª°¡´Â Á¤È¯ÀÌ°¡, 20´ºÅÏÀÇ ÈûÀ¸·Î ÃÆ¾î. ¼±¿ì¸¦ °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É Âü¾Ò¾î? ¾î¶»°Ô,µ¿·æ
"70Å°·Î ³ª°¡´Â Á¤È¯ÀÌ°¡, 20´ºÅÏÀÇ ÈûÀ¸·Î ÃÆ¾î. ¼±¿ì¸¦ °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É Âü¾Ò¾î?,µ¿·æ
"70Å°·Î ³ª°¡´Â Á¤È¯ÀÌ°¡, 20´ºÅÏÀÇ ÈûÀ¸·Î ÃÆ¾î. ¼±¿ì¸¦ °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É ¾î¶»°Ô Âü¾Ò¾î?,µ¿·æ
"70Å°·Î ³ª°¡´Â Á¤È¯ÀÌ°¡, 20´ºÅÏÀÇ ÈûÀ¸·Î ¼±¿ì¸¦ ÃÆ¾î. °¡¼Óµµ°¡ ¾ó¸¶¾ß?",¾î¶»°Ô ±×..±×°É  Âü¾Ò¾î?,µ¿·æ
"70Å°·Î ³ª°¡´Â Á¤È¯ÀÌ°¡, 20´ºÅÏÀÇ ÈûÀ¸·Î ¼±¿ì¸¦ ÃÆ¾î. °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É Âü¾Ò¾î? ¾î¶»°Ô,µ¿·æ
"70Å°·Î ³ª°¡´Â Á¤È¯ÀÌ°¡, 20´ºÅÏÀÇ ÈûÀ¸·Î ¼±¿ì¸¦ ÃÆ¾î. °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É Âü¾Ò¾î?,µ¿·æ
"70Å°·Î ³ª°¡´Â Á¤È¯ÀÌ°¡, 20´ºÅÏÀÇ ÈûÀ¸·Î ¼±¿ì¸¦ ÃÆ¾î. °¡¼Óµµ°¡ ¾ó¸¶¾ß?",±×..±×°É ¾î¶»°Ô Âü¾Ò¾î?,µ¿·æ
Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,°ÅÁö.. Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ,µ¿·æ
Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é °ÅÁö.. µÈ,µ¿·æ
Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,µ¿·æ
ÁøÂ¥? ¾È ´ÙÄ¡¼Ì´ë?,°ÅÁö.. Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ,µ¿·æ
ÁøÂ¥? ¾È ´ÙÄ¡¼Ì´ë?,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é °ÅÁö.. µÈ,µ¿·æ
ÁøÂ¥? ¾È ´ÙÄ¡¼Ì´ë?,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,µ¿·æ
¸¹ÀÌ ´ÙÄ¡¼Ì¾î¿ä?,°ÅÁö.. Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ,µ¿·æ
¸¹ÀÌ ´ÙÄ¡¼Ì¾î¿ä?,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é °ÅÁö.. µÈ,µ¿·æ
¸¹ÀÌ ´ÙÄ¡¼Ì¾î¿ä?,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,µ¿·æ
´ÙÄ¡Áø ¸¹ÀÌ  ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,°ÅÁö.. Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ,µ¿·æ
´ÙÄ¡Áø ¸¹ÀÌ  ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é °ÅÁö.. µÈ,µ¿·æ
´ÙÄ¡Áø ¸¹ÀÌ  ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,µ¿·æ
´ÙÄ¡Áø ¸¹ÀÌ ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,°ÅÁö.. Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ,µ¿·æ
´ÙÄ¡Áø ¸¹ÀÌ ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é °ÅÁö.. µÈ,µ¿·æ
´ÙÄ¡Áø ¸¹ÀÌ ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,µ¿·æ
¸¹ÀÌ ´ÙÄ¡Áø ¾Ê¾Ò´Âµ¥¡¦ »õ³¢,°ÅÁö.. Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ,µ¿·æ
¸¹ÀÌ ´ÙÄ¡Áø ¾Ê¾Ò´Âµ¥¡¦ »õ³¢,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é °ÅÁö.. µÈ,µ¿·æ
¸¹ÀÌ ´ÙÄ¡Áø ¾Ê¾Ò´Âµ¥¡¦ »õ³¢,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,µ¿·æ
¸¹ÀÌ ´ÙÄ¡Áø ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,°ÅÁö.. Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ,µ¿·æ
¸¹ÀÌ ´ÙÄ¡Áø ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é °ÅÁö.. µÈ,µ¿·æ
¸¹ÀÌ ´ÙÄ¡Áø ¾Ê¾Ò´Âµ¥¡¦ ÇÏ »õ³¢,Àß Âü¾Ò³×...¾È ´ÙÃÆÀ¸¸é µÈ °ÅÁö..,µ¿·æ
"±Ùµ¥ ¾î¶±ÇÏ³Ä, ÅÃ¾Æ..?",±×¸£°Ô...,µ¿·æ
"±Ùµ¥ ¾î¶±ÇÏ³Ä, ÅÃ¾Æ..?",±×¸£°Ô...,µ¿·æ
¿ì¸® ÅÃÀÌ ¾î¶àÇÏ³Ä..,±×¸£°Ô...,µ¿·æ
¿ì¸® ÅÃÀÌ ¾î¶àÇÏ³Ä..,±×¸£°Ô...,µ¿·æ
¿ì¸® ÅÃÀÌ ¾î¶àÇÏ³Ä..,±×¸£°Ô...,µ¿·æ
¿ì¸® ÅÃÀÌ ¾î¶àÇÏ³Ä..,±×¸£°Ô...,µ¿·æ
°ÆÁ¤ÀÌ³×~ ÅÃÀÌ,±×¸£°Ô...,µ¿·æ
°ÆÁ¤ÀÌ³×~ ÅÃÀÌ,±×¸£°Ô...,µ¿·æ
°ÆÁ¤ÀÌ³×~ ÅÃÀÌ,±×¸£°Ô...,µ¿·æ
°ÆÁ¤ÀÌ³×~ ÅÃÀÌ,±×¸£°Ô...,µ¿·æ
ÅÃÀÌ °ÆÁ¤ÀÌ³×~,±×¸£°Ô...,µ¿·æ
ÅÃÀÌ °ÆÁ¤ÀÌ³×~,±×¸£°Ô...,µ¿·æ
±Ùµ¥ ÅÃÀÌ°¡ ¿ä»õ ÄÁµð¼ÇÀÌ..,¾ÆÇÏ~ ¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~,µ¿·æ
±Ùµ¥ ÅÃÀÌ°¡ ¿ä»õ ÄÁµð¼ÇÀÌ..,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ ¸ÀÀ» Á÷Á¢ º¸¸é~ ¾ÆÇÏ~,µ¿·æ
±Ùµ¥ ÅÃÀÌ°¡ ¿ä»õ ÄÁµð¼ÇÀÌ..,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~ ¾ÆÇÏ~,µ¿·æ
ÅÃÀÌ.,¾ÆÇÏ~ ¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~,µ¿·æ
ÅÃÀÌ.,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ ¸ÀÀ» Á÷Á¢ º¸¸é~ ¾ÆÇÏ~,µ¿·æ
ÅÃÀÌ.,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~ ¾ÆÇÏ~,µ¿·æ
´Ï°¡ ÅÃÀÌ°¡.,¾ÆÇÏ~ ¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~,µ¿·æ
´Ï°¡ ÅÃÀÌ°¡.,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ ¸ÀÀ» Á÷Á¢ º¸¸é~ ¾ÆÇÏ~,µ¿·æ
´Ï°¡ ÅÃÀÌ°¡.,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~ ¾ÆÇÏ~,µ¿·æ
¿ä»õ ÅÃÀÌ°¡  ±Ùµ¥..,¾ÆÇÏ~ ¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~,µ¿·æ
¿ä»õ ÅÃÀÌ°¡  ±Ùµ¥..,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ ¸ÀÀ» Á÷Á¢ º¸¸é~ ¾ÆÇÏ~,µ¿·æ
¿ä»õ ÅÃÀÌ°¡  ±Ùµ¥..,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~ ¾ÆÇÏ~,µ¿·æ
¿ä»õ ÅÃÀÌ°¡ ±Ùµ¥..,¾ÆÇÏ~ ¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~,µ¿·æ
¿ä»õ ÅÃÀÌ°¡ ±Ùµ¥..,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ ¸ÀÀ» Á÷Á¢ º¸¸é~ ¾ÆÇÏ~,µ¿·æ
¿ä»õ ÅÃÀÌ°¡ ±Ùµ¥..,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~ ¾ÆÇÏ~,µ¿·æ
ÅÃÀÌ°¡ ¿ä»õ ±Ùµ¥..,¾ÆÇÏ~ ¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~,µ¿·æ
ÅÃÀÌ°¡ ¿ä»õ ±Ùµ¥..,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ ¸ÀÀ» Á÷Á¢ º¸¸é~ ¾ÆÇÏ~,µ¿·æ
ÅÃÀÌ°¡ ¿ä»õ ±Ùµ¥..,¾È³çÇÏ¼¼¿ä~¼³¸í ÇÊ¿ä¾ø°í~ Á÷Á¢ ¸ÀÀ» º¸¸é~ ¾ÆÇÏ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ  ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,ÅÃÀÌ Á³´Ù¸ç? ¿¡¶óÀÌ~,µ¿·æ
¹ÌÄ£³ð¾Æ Àú¸®°¡,Á³´Ù¸ç? ÅÃÀÌ  ¿¡¶óÀÌ~,µ¿·æ
¹ÌÄ£³ð¾Æ Àú¸®°¡,Á³´Ù¸ç? ÅÃÀÌ ¿¡¶óÀÌ~,µ¿·æ
¹ÌÄ£³ð¾Æ Àú¸®°¡,ÅÃÀÌ Á³´Ù¸ç? ¿¡¶óÀÌ~,µ¿·æ
¹ÌÄ£³ð¾Æ Àú¸®°¡,Á³´Ù¸ç? ÅÃÀÌ  ¿¡¶óÀÌ~,µ¿·æ
¹ÌÄ£³ð¾Æ Àú¸®°¡,Á³´Ù¸ç? ÅÃÀÌ ¿¡¶óÀÌ~,µ¿·æ
¹ÌÄ£³ð¾Æ Àú¸®°¡,ÅÃÀÌ Á³´Ù¸ç? ¿¡¶óÀÌ~,µ¿·æ
³Ê À¸À¯~  ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ  ¿¡¶óÀÌ~,µ¿·æ
³Ê À¸À¯~  ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ ¿¡¶óÀÌ~,µ¿·æ
³Ê À¸À¯~  ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,ÅÃÀÌ Á³´Ù¸ç? ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? »õ³¢¾ß~ ÀßÇÑ´Ù µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ  ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? »õ³¢¾ß~ ÀßÇÑ´Ù µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? »õ³¢¾ß~ ÀßÇÑ´Ù µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,ÅÃÀÌ Á³´Ù¸ç? ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ  ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,ÅÃÀÌ Á³´Ù¸ç? ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ  ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,Á³´Ù¸ç? ÅÃÀÌ ¿¡¶óÀÌ~,µ¿·æ
À¸À¯~ ³Ê ¿ÏÀü ±úÁ³´Ù¸ç? ÀßÇÑ´Ù »õ³¢¾ß~ µ¿³× Ã¢ÇÇÇØ¼­ ¾îµô ´Ù´Ï°Ú³Ä?,ÅÃÀÌ Á³´Ù¸ç? ¿¡¶óÀÌ~,µ¿·æ
½Ç¼ö¾ß...,¼Ò¸® ½Ç¼ö°°Àº  ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
½Ç¼ö¾ß...,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ¾²³ª~ ÇÏ¸é,µ¿·æ
½Ç¼ö¾ß...,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
ÇÏ¿©Æ° ¸øµÆ¾î.,¼Ò¸® ½Ç¼ö°°Àº  ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
ÇÏ¿©Æ° ¸øµÆ¾î.,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ¾²³ª~ ÇÏ¸é,µ¿·æ
ÇÏ¿©Æ° ¸øµÆ¾î.,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
±×¸£°Ô...,¼Ò¸® ½Ç¼ö°°Àº  ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
±×¸£°Ô...,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ¾²³ª~ ÇÏ¸é,µ¿·æ
±×¸£°Ô...,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
½Ç¼ö¾ß...,¼Ò¸® ½Ç¼ö°°Àº  ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
½Ç¼ö¾ß...,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ¾²³ª~ ÇÏ¸é,µ¿·æ
½Ç¼ö¾ß...,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
½Ç¼ö¾ß...,¼Ò¸® ½Ç¼ö°°Àº  ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
½Ç¼ö¾ß...,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ¾²³ª~ ÇÏ¸é,µ¿·æ
½Ç¼ö¾ß...,½Ç¼ö°°Àº ¼Ò¸® ÇÏ°í ÀÖ³×~ ÃµÀç ¹ÙµÏ±â»ç°¡ ½Ç¼ö¸¦ ÇÏ¸é ¾²³ª~,µ¿·æ
³­ ¹¹ ¸Ç³¯ ÀÌ±â³Ä?,ÀÌ°Ü¾ßµÅ~ ³Ê ¸Ç³¯,µ¿·æ
³­ ¹¹ ¸Ç³¯ ÀÌ±â³Ä?,¸Ç³¯ ³Ê ÀÌ°Ü¾ßµÅ~,µ¿·æ
³­ ¹¹ ¸Ç³¯ ÀÌ±â³Ä?,¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
³­ ¹¹ ¸Ç³¯ ÀÌ±â³Ä?,³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,ÀÌ°Ü¾ßµÅ~ ³Ê ¸Ç³¯,µ¿·æ
³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,¸Ç³¯ ³Ê ÀÌ°Ü¾ßµÅ~,µ¿·æ
³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
±×¸®°í ³Ê³× ÅÃÀÌÇÑÅ× ±×·¯Áö¸¶. °µ ¸Ç³¯ ÀÌ±â³Ä,ÀÌ°Ü¾ßµÅ~ ³Ê ¸Ç³¯,µ¿·æ
±×¸®°í ³Ê³× ÅÃÀÌÇÑÅ× ±×·¯Áö¸¶. °µ ¸Ç³¯ ÀÌ±â³Ä,¸Ç³¯ ³Ê ÀÌ°Ü¾ßµÅ~,µ¿·æ
±×¸®°í ³Ê³× ÅÃÀÌÇÑÅ× ±×·¯Áö¸¶. °µ ¸Ç³¯ ÀÌ±â³Ä,¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
±×¸®°í ³Ê³× ÅÃÀÌÇÑÅ× ±×·¯Áö¸¶. °µ ¸Ç³¯ ÀÌ±â³Ä,³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
¸Ç³¯ ³­ ¹¹  ÀÌ±â³Ä?,ÀÌ°Ü¾ßµÅ~ ³Ê ¸Ç³¯,µ¿·æ
¸Ç³¯ ³­ ¹¹  ÀÌ±â³Ä?,¸Ç³¯ ³Ê ÀÌ°Ü¾ßµÅ~,µ¿·æ
¸Ç³¯ ³­ ¹¹  ÀÌ±â³Ä?,¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
¸Ç³¯ ³­ ¹¹  ÀÌ±â³Ä?,³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
³­ ¹¹ ÀÌ±â³Ä? ¸Ç³¯,ÀÌ°Ü¾ßµÅ~ ³Ê ¸Ç³¯,µ¿·æ
³­ ¹¹ ÀÌ±â³Ä? ¸Ç³¯,¸Ç³¯ ³Ê ÀÌ°Ü¾ßµÅ~,µ¿·æ
³­ ¹¹ ÀÌ±â³Ä? ¸Ç³¯,¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
³­ ¹¹ ÀÌ±â³Ä? ¸Ç³¯,³Ê ¸Ç³¯ ÀÌ°Ü¾ßµÅ~,µ¿·æ
³­ ¹¹ ¸Ç³¯ ÀÌ±â³Ä?,ÀÌ°Ü¾ßµÅ~ ³Ê ¸Ç³¯,µ¿·æ
³­ ¹¹ ¸Ç³¯ ÀÌ±â³Ä?,¸Ç³¯ ³Ê ÀÌ°Ü¾ßµÅ~,µ¿·æ
